Waterbody,Treatment,Substrate,Date,Replicate,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Abundance,Biomass
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Thienemanniella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.4,0.070672097
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,128,17.93958184
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,108.8,3.153229727
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Atractides,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,25.6,1.3568
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,38.4,2.0352
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Oribatida,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,12.8,0.120425104
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,25.6,1.3568
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Sperchonopsis,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,25.6,1.3568
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,76.8,2.396475312
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Pisidium,U,non-insect,Aquatic,Mollusca: Bivalvia,x,Sphaeriidae,pea clams,6.4,0.2848037
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,6.4,2.047489717
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,153.6,1.0372608
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Juga,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Pleuroceridae,snails,0.8,17.83008124
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,140.8,2.416321618
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,58.4,7.045691555
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Osobenus yakimae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,1.6,28.54243566
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,12.8,1.678379974
South Fork McKenzie River,Phase 4,Benthic,2020-05-29,2,Pteronarcys californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Pteronarcyidae,stoneflies,8,251.974532
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,8,5.100159058
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Brachycentrus occidentalis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,24,0.06
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,16,11.09312721
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Arctopsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,0.8,45.31273581
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,96,242.9582998
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,72,15.57697605
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Dicosmoecus gilvipes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,3.2,65.55032455
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,16,39.36209994
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Dicranota,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,8,4.277557244
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Chelifera/Metachela,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,24,10.87398048
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,16,3.649298831
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Wiedemannia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,8,1.473426528
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Glutops,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Pelecorhynchidae,higher flies,16,75.9336102
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Anafroptilum,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,24,2.993716828
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,216,78.7621881
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,208,15.64267828
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Labiobaetis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,48,26.0049408
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Attenella delantala,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,72,31.23109541
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Caudatella hystrix,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,8,21.50780136
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Drunella flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,8,3.983637417
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,48,81.79681019
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,536,374.691614
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Epeorus albertae group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,256,47.80131513
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Ironodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,24,161.8259661
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,40,23.02033509
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,16,0.246746073
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Microtendipes rydalensis group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,16,0.510527113
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,32,3.457276382
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,40,1.276317782
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Stempellinella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,48,0.863887598
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,32,1.594412809
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Diamesa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,16,0.176680242
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,24,3.079693853
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Potthastia gaedii group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,8,0.088340121
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,8,0.088340121
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,64,7.222068788
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Eukiefferiella brehmi group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,24,1.339149253
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Eukiefferiella claripennis group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,8,0.255263556
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Heterotrissocladius marcidus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,32,1.427489374
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,216,10.0940409
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,24,1.768984249
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,16,0.797206405
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Odontomesa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Prodiamesinae,midges,24,3.428028488
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Alotanypus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,8,0.971777845
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,256,41.19032528
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,8,0.07526569
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,8,0.424
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,8,1.165567573
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,24,0.22579707
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,8,4.539988486
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Narpus concolor,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,48,3.0054195
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Optioservus,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,16,0.625733034
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,80,28.12172268
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,64,0.432192
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,8,7.407633658
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,16,0.974510725
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Sweltsa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,8,27.54249908
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,792,13.5918091
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,107.2,909.7821803
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Cultus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,8,217.7855857
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Kogotus/Rickera,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,8,21.332256
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Osobenus yakimae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,16,97.39941631
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,3,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,8,0.054024
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,17.792,0.972449066
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,35.584,2.353667001
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Lepidostoma unicolor group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,106.752,131.9485297
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Dicosmoecus gilvipes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,2.78,62.61654471
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Onocosmoecus unicolor,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,2.78,53.43416716
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Psychoglypha bella,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,109.532,111.0584455
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Psychoglypha subborealis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,38.364,252.0538688
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,20.572,37.70448044
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Pedicia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,17.792,13.60839864
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,17.792,1.575321659
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,35.584,22.96763949
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Anafroptilum,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1281.024,125.2718345
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,142.336,22.56663217
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1316.608,217.2881218
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Labiobaetis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,106.752,80.14899134
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,17.792,43.84551136
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Cinygma,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,53.376,310.3175218
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Epeorus albertae group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,17.792,6.05357489
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Ironodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,35.584,184.1424444
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,782.848,201.2757729
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,35.584,1.417519104
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,17.792,0.567706149
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,35.584,1.135412299
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Stempellinella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,88.96,2.096055308
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,106.752,3.672573922
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,160.128,9.253182101
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,35.584,0.392936859
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Heterotrissocladius marcidus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,747.264,44.0801351
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,17.792,1.205280894
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,124.544,7.368775823
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,35.584,2.410561789
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Thienemanniella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,17.792,0.19646843
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,17.792,0.567706149
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Odontomesa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Prodiamesinae,midges,17.792,1.205280894
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Macropelopia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,17.792,3.482724309
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Paramerina,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,88.96,7.347076684
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,302.464,53.23812786
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,17.792,0.942976
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Oribatida,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,53.376,0.502172684
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,249.088,65.22353042
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Hydroporinae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,17.792,14.81556464
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,71.168,12.16252358
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,106.752,0.720896256
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,1174.272,182.6434613
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,53.376,17.21472446
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,1192.064,33.30095731
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,3,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,53.376,0.360448128
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,1.67,0.091276413
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,3.34,2.129316407
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,8.35,3.633740161
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,1.67,0.369522099
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,1.67,0.147863488
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5.01,0.9983013
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Neoplasta,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,1.67,0.307577788
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Glutops,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Pelecorhynchidae,higher flies,1.67,4.162861713
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,8.35,19.53258864
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Acentrella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3.34,0.065059356
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Anafroptilum,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1.67,0.064931222
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1.67,0.008851
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,43.42,9.785056885
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,108.55,10.85432803
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Attenella delantala,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1.67,0.702532197
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Drunella flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,8.35,6.131780266
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,13.36,17.97654102
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Cinygma,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5.01,21.3096105
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6.68,5.956589624
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Epeorus albertae group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3.34,0.38968431
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,6.68,5.110889614
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,18.37,0.697276523
