"Treatment","Substrate","Date","Replicate","Taxon","Insect","Origin","Higher.classification","Order","Family","Common.name","Season","Biomass"
"Relic Channel","Submerged Wood",2019-10-17,1,"Cinygma","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.449880331
"Relic Channel","Submerged Wood",2019-10-17,1,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.09018
"Relic Channel","Submerged Wood",2019-10-17,1,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.16429378
"Relic Channel","Submerged Wood",2019-10-17,1,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",7.977404081
"Relic Channel","Submerged Wood",2019-10-17,1,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Fall19",0.05051041
"Relic Channel","Submerged Wood",2019-10-17,1,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Fall19",0.008686
"Relic Channel","Submerged Wood",2019-10-17,1,"Cryptochironomus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Fall19",0.018441
"Relic Channel","Submerged Wood",2019-10-17,1,"Rheotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.202851003
"Relic Channel","Submerged Wood",2019-10-17,1,"Potthastia longimana group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Fall19",0.018441
"Relic Channel","Submerged Wood",2019-10-17,1,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.436481428
"Relic Channel","Submerged Wood",2019-10-17,1,"Eukiefferiella claripennis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.159858802
"Relic Channel","Submerged Wood",2019-10-17,1,"Nanocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.036882001
"Relic Channel","Submerged Wood",2019-10-17,1,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.018441
"Relic Channel","Submerged Wood",2019-10-17,1,"Orthocladius (Symposiocladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.11313057
"Relic Channel","Submerged Wood",2019-10-17,1,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.661862143
"Relic Channel","Submerged Wood",2019-10-17,1,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.461920676
"Relic Channel","Submerged Wood",2019-10-17,1,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Fall19",0.32787216
"Relic Channel","Submerged Wood",2019-10-17,1,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Fall19",0.047135138
"Relic Channel","Submerged Wood",2019-10-17,1,"Protzia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.35404
"Relic Channel","Submerged Wood",2019-10-17,1,"Testudacarus","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.08851
"Relic Channel","Submerged Wood",2019-10-17,1,"Torrenticola","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.015711713
"Relic Channel","Submerged Wood",2019-10-17,1,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",0.702442047
"Relic Channel","Submerged Wood",2019-10-17,1,"Lara","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",0.272731187
"Relic Channel","Submerged Wood",2019-10-17,1,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Fall19",1.279954575
"Relic Channel","Submerged Wood",2019-10-17,1,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Fall19",5.304582603
"Relic Channel","Submerged Wood",2019-10-17,1,"Physella","non-insect","Aquatic","Mollusca: Gastropoda","x","Physidae","snails","Fall19",49.68206539
"Relic Channel","Submerged Wood",2019-10-17,1,"Juga","non-insect","Aquatic","Mollusca: Gastropoda","x","Pleuroceridae","snails","Fall19",49.68206539
"Relic Channel","Submerged Wood",2019-10-17,1,"Capniidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies","Fall19",0.13655173
"Relic Channel","Submerged Wood",2019-10-17,1,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",7.390688354
"Relic Channel","Submerged Wood",2019-10-17,1,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",0.860645277
"Relic Channel","Submerged Wood",2019-10-17,1,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",0.497490485
"Relic Channel","Submerged Wood",2019-10-17,1,"Perlodidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",0.099498097
"Relic Channel","Submerged Wood",2019-10-17,1,"Amphizoa","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Amphizoidae","trout stream beetles","Fall19",0.726443381
"Disturbed","Submerged Wood",2019-10-16,2,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Fall19",1.022028372
"Disturbed","Submerged Wood",2019-10-16,2,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Fall19",0.803190194
"Disturbed","Submerged Wood",2019-10-16,2,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Fall19",56.03093508
"Disturbed","Submerged Wood",2019-10-16,2,"Hydroptila","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Fall19",0.029568384
"Disturbed","Submerged Wood",2019-10-16,2,"Lepidostoma unicolor group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Fall19",2.285642329
"Disturbed","Submerged Wood",2019-10-16,2,"Limnephilidae","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Fall19",0.167561061
"Disturbed","Submerged Wood",2019-10-16,2,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Fall19",1.921176478
"Disturbed","Submerged Wood",2019-10-16,2,"Antocha","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Fall19",0.031058172
"Disturbed","Submerged Wood",2019-10-16,2,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Fall19",0.34839325
"Disturbed","Submerged Wood",2019-10-16,2,"Dixa","insect","Aquatic","Arthropoda: Insecta","Diptera","Dixidae","dixid midges","Fall19",0.935657457
"Disturbed","Submerged Wood",2019-10-16,2,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",35.27994961
"Disturbed","Submerged Wood",2019-10-16,2,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",0.207621875
"Disturbed","Submerged Wood",2019-10-16,2,"Labiobaetis","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",1.528189409
"Disturbed","Submerged Wood",2019-10-16,2,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",1.21624307
"Disturbed","Submerged Wood",2019-10-16,2,"Drunella grandis/spinifera","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",0.384235637
"Disturbed","Submerged Wood",2019-10-16,2,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",10.18371971
"Disturbed","Submerged Wood",2019-10-16,2,"Cinygma","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.224940166
"Disturbed","Submerged Wood",2019-10-16,2,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.018036
"Disturbed","Submerged Wood",2019-10-16,2,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",1.508054567
"Disturbed","Submerged Wood",2019-10-16,2,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Fall19",6.473792577
"Disturbed","Submerged Wood",2019-10-16,2,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Fall19",0.127050269
"Disturbed","Submerged Wood",2019-10-16,2,"Boreoheptagyia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Fall19",0.221299625
"Disturbed","Submerged Wood",2019-10-16,2,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.11313057
"Disturbed","Submerged Wood",2019-10-16,2,"Eukiefferiella brehmi group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.018441
"Disturbed","Submerged Wood",2019-10-16,2,"Eukiefferiella claripennis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.071727268
"Disturbed","Submerged Wood",2019-10-16,2,"Nanocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.053286267
"Disturbed","Submerged Wood",2019-10-16,2,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.25002707
"Disturbed","Submerged Wood",2019-10-16,2,"Orthocladius (Symposiocladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.326896897
"Disturbed","Submerged Wood",2019-10-16,2,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.071727268
"Disturbed","Submerged Wood",2019-10-16,2,"Synorthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.053286267
"Disturbed","Submerged Wood",2019-10-16,2,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.071727268
"Disturbed","Submerged Wood",2019-10-16,2,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Fall19",0.982096755
"Disturbed","Submerged Wood",2019-10-16,2,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Fall19",0.243312231
"Disturbed","Submerged Wood",2019-10-16,2,"Oribatida","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.031423426
"Disturbed","Submerged Wood",2019-10-16,2,"Protzia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.26553
"Disturbed","Submerged Wood",2019-10-16,2,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",1.37032035
"Disturbed","Submerged Wood",2019-10-16,2,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Fall19",0.534266848
"Disturbed","Submerged Wood",2019-10-16,2,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Fall19",0.782222767
"Disturbed","Submerged Wood",2019-10-16,2,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",5.274948732
"Disturbed","Submerged Wood",2019-10-16,2,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",0.922321754
"Disturbed","Submerged Wood",2019-10-16,2,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",0.132230097
"Disturbed","Submerged Wood",2019-10-16,2,"Perlodidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",0.537450372
"Disturbed","Submerged Wood",2019-10-16,2,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",19.60086703
"Relic Channel","Submerged Wood",2019-10-17,2,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Fall19",5.365806156
"Relic Channel","Submerged Wood",2019-10-17,2,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Fall19",0.16062198
"Relic Channel","Submerged Wood",2019-10-17,2,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Fall19",2.348507779
"Relic Channel","Submerged Wood",2019-10-17,2,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Fall19",30.20223899
"Relic Channel","Submerged Wood",2019-10-17,2,"Dixa","insect","Aquatic","Arthropoda: Insecta","Diptera","Dixidae","dixid midges","Fall19",0.11313057
"Relic Channel","Submerged Wood",2019-10-17,2,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",10.56079746
"Relic Channel","Submerged Wood",2019-10-17,2,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",0.709895984
"Relic Channel","Submerged Wood",2019-10-17,2,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",0.545191369
"Relic Channel","Submerged Wood",2019-10-17,2,"Drunella coloradensis/flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",0.242072528
"Relic Channel","Submerged Wood",2019-10-17,2,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",1.92057643
"Relic Channel","Submerged Wood",2019-10-17,2,"Ephemerella tibialis","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",6.244454042
"Relic Channel","Submerged Wood",2019-10-17,2,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.773349496
"Relic Channel","Submerged Wood",2019-10-17,2,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.018036
"Relic Channel","Submerged Wood",2019-10-17,2,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",5.836245728
"Relic Channel","Submerged Wood",2019-10-17,2,"Rhithrogena","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.37164831
"Relic Channel","Submerged Wood",2019-10-17,2,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Fall19",1.182034517
"Relic Channel","Submerged Wood",2019-10-17,2,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Fall19",0.053286267
"Relic Channel","Submerged Wood",2019-10-17,2,"Microtendipes pedellus group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Fall19",0.202858625
"Relic Channel","Submerged Wood",2019-10-17,2,"Rheotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.40571725
"Relic Channel","Submerged Wood",2019-10-17,2,"Corynoneura","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.018441
"Relic Channel","Submerged Wood",2019-10-17,2,"Nanocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.053286267
"Relic Channel","Submerged Wood",2019-10-17,2,"Orthocladius (Symposiocladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.590575087
"Relic Channel","Submerged Wood",2019-10-17,2,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.053286267
"Relic Channel","Submerged Wood",2019-10-17,2,"Synorthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.11313057
"Relic Channel","Submerged Wood",2019-10-17,2,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.648822869
"Relic Channel","Submerged Wood",2019-10-17,2,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Fall19",0.106572535
"Relic Channel","Submerged Wood",2019-10-17,2,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",0.210044521
"Relic Channel","Submerged Wood",2019-10-17,2,"Cleptelmis addenda","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",0.595583887
"Relic Channel","Submerged Wood",2019-10-17,2,"Lara","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",0.740020192
"Relic Channel","Submerged Wood",2019-10-17,2,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Fall19",0.353110043
"Relic Channel","Submerged Wood",2019-10-17,2,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Fall19",0.01127751
"Relic Channel","Submerged Wood",2019-10-17,2,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Fall19",3.492825148
"Relic Channel","Submerged Wood",2019-10-17,2,"Capniidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies","Fall19",0.20268186
"Relic Channel","Submerged Wood",2019-10-17,2,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",1.219913195
"Relic Channel","Submerged Wood",2019-10-17,2,"Yoraperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Peltoperlidae","stoneflies","Fall19",1.751094668
"Relic Channel","Submerged Wood",2019-10-17,2,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Fall19",0.894710184
"Relic Channel","Submerged Wood",2019-10-17,2,"Perlodidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",0.099498097
"Disturbed","Submerged Wood",2019-10-16,3,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Fall19",3.037250521
"Disturbed","Submerged Wood",2019-10-16,3,"Brachycentrus americanus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Fall19",0.089711954
"Disturbed","Submerged Wood",2019-10-16,3,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Fall19",4.462500527
"Disturbed","Submerged Wood",2019-10-16,3,"Glossosoma","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Glossosomatidae","caddisflies","Fall19",0.743411523
"Disturbed","Submerged Wood",2019-10-16,3,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Fall19",16.46195559
"Disturbed","Submerged Wood",2019-10-16,3,"Agraylea","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Fall19",2.681114349
"Disturbed","Submerged Wood",2019-10-16,3,"Hydroptila","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Fall19",1.289149791
"Disturbed","Submerged Wood",2019-10-16,3,"Lepidostoma (Neodinarthrum)","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Fall19",0.110058518
"Disturbed","Submerged Wood",2019-10-16,3,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Fall19",8.390500615
"Disturbed","Submerged Wood",2019-10-16,3,"Antocha","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Fall19",0.408800688
"Disturbed","Submerged Wood",2019-10-16,3,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Fall19",0.858721058
"Disturbed","Submerged Wood",2019-10-16,3,"Ameletus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ameletidae","mayflies","Fall19",7.982303955
"Disturbed","Submerged Wood",2019-10-16,3,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",76.60594743
"Disturbed","Submerged Wood",2019-10-16,3,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",0.830862259
"Disturbed","Submerged Wood",2019-10-16,3,"Attenella delantala","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",0.146204791
"Disturbed","Submerged Wood",2019-10-16,3,"Caudatella edmundsi","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",0.06863199
"Disturbed","Submerged Wood",2019-10-16,3,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",1.086324105
"Disturbed","Submerged Wood",2019-10-16,3,"Drunella coloradensis/flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",0.017163169
"Disturbed","Submerged Wood",2019-10-16,3,"Drunella grandis/spinifera","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",1.106007133
"Disturbed","Submerged Wood",2019-10-16,3,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",31.0678142
"Disturbed","Submerged Wood",2019-10-16,3,"Timpanoga hecuba","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",22.6837092
"Disturbed","Submerged Wood",2019-10-16,3,"Cinygma","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",3.081748266
"Disturbed","Submerged Wood",2019-10-16,3,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.170534967
"Disturbed","Submerged Wood",2019-10-16,3,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.09595152
"Disturbed","Submerged Wood",2019-10-16,3,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",3.544236294
"Disturbed","Submerged Wood",2019-10-16,3,"Rhithrogena","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",4.792027051
"Disturbed","Submerged Wood",2019-10-16,3,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Fall19",0.790294177
"Disturbed","Submerged Wood",2019-10-16,3,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Fall19",0.388490059
"Disturbed","Submerged Wood",2019-10-16,3,"Cladotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.122632652
"Disturbed","Submerged Wood",2019-10-16,3,"Tanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.049053061
"Disturbed","Submerged Wood",2019-10-16,3,"Boreoheptagyia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Fall19",0.095397266
"Disturbed","Submerged Wood",2019-10-16,3,"Cricotopus (Nostococladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",3.279424747
"Disturbed","Submerged Wood",2019-10-16,3,"Eukiefferiella brehmi group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.221334393
"Disturbed","Submerged Wood",2019-10-16,3,"Eukiefferiella claripennis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.212612207
"Disturbed","Submerged Wood",2019-10-16,3,"Eukiefferiella devonica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.141741471
"Disturbed","Submerged Wood",2019-10-16,3,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",2.664037147
"Disturbed","Submerged Wood",2019-10-16,3,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.610474678
"Disturbed","Submerged Wood",2019-10-16,3,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.02452653
"Disturbed","Submerged Wood",2019-10-16,3,"Synorthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.166268002
"Disturbed","Submerged Wood",2019-10-16,3,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.221334393
"Disturbed","Submerged Wood",2019-10-16,3,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Fall19",0.396324581
"Disturbed","Submerged Wood",2019-10-16,3,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.1177183
"Disturbed","Submerged Wood",2019-10-16,3,"Protzia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.1177183
"Disturbed","Submerged Wood",2019-10-16,3,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",5.349951666
"Disturbed","Submerged Wood",2019-10-16,3,"Lara","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",0.241821653
"Disturbed","Submerged Wood",2019-10-16,3,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Fall19",1.968328381
"Disturbed","Submerged Wood",2019-10-16,3,"Capniidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies","Fall19",0.672241537
