"Taxon","Treatment","Season","Replicate","Substrate","Date","Insect","Origin","Higher.classification","Order","Family","Common.name","Biomass"
"Lepidostoma cascadense","Phase 3","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Fall19","1","Benthic","2019-10-19","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",2.147738568
"Lepidostoma cascadense","Phase 4","Fall19","2","Benthic","2019-10-19","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma cascadense","Phase 4","Fall19","3","Benthic","2019-10-19","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma cascadense","Phase 4","Fall19","4","Benthic","2019-10-19","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma cascadense","Phase 4","Fall19","5","Benthic","2019-10-19","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma cascadense","Phase 4","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Phase 4","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma cascadense","Relic Channel","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Spring20","1","Benthic","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",22.49896851
"Lepidostoma unicolor group","Flooded Forest","Spring20","2","Benthic","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",38.03667489
"Lepidostoma unicolor group","Flooded Forest","Spring20","3","Benthic","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",131.9485297
"Lepidostoma unicolor group","Flooded Forest","Spring20","4","Benthic","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",245.6802808
"Lepidostoma unicolor group","Flooded Forest","Spring20","5","Benthic","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",24.4477052
"Lepidostoma unicolor group","Flooded Forest","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Flooded Forest","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Phase 4","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Fall19","1","Benthic","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",3.5923497
"Lepidostoma unicolor group","Relic Channel","Fall19","2","Benthic","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",8.734156846
"Lepidostoma unicolor group","Relic Channel","Fall19","3","Benthic","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Fall19","4","Benthic","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Fall19","5","Benthic","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Spring20","1","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Spring20","2","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",33.59760268
"Lepidostoma unicolor group","Relic Channel","Spring20","3","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0.742662091
"Lepidostoma unicolor group","Relic Channel","Spring20","4","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Spring20","5","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",44.274032
"Lepidostoma unicolor group","Relic Channel","Summer19","1","Benthic","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",84.4964247
"Lepidostoma unicolor group","Relic Channel","Summer19","2","Benthic","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",15.20728227
"Lepidostoma unicolor group","Relic Channel","Summer19","3","Benthic","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Summer19","4","Benthic","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Summer19","5","Benthic","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Winter20","1","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",14.84313899
"Lepidostoma unicolor group","Relic Channel","Winter20","2","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",2.13061748
"Lepidostoma unicolor group","Relic Channel","Winter20","3","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",4.090873646
"Lepidostoma unicolor group","Relic Channel","Winter20","4","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",2.188096009
"Lepidostoma unicolor group","Relic Channel","Winter20","5","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",4.512049292
"Leuctridae","Disturbed","Fall19","1","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0.463722021
"Leuctridae","Disturbed","Fall19","2","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Disturbed","Fall19","3","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Disturbed","Fall19","4","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",1.332483883
"Leuctridae","Disturbed","Fall19","5","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Summer19","1","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0.707907744
"Leuctridae","Disturbed","Summer19","2","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Disturbed","Summer19","3","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Disturbed","Summer19","4","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Disturbed","Summer19","5","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Disturbed","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Flooded Forest","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Summer19","1","Benthic","2019-07-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Phase 4","Summer19","2","Benthic","2019-07-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Phase 4","Summer19","3","Benthic","2019-07-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Phase 4","Summer19","4","Benthic","2019-07-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",0
"Leuctridae","Phase 4","Summer19","5","Benthic","2019-07-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Leuctridae","stoneflies",15.34478948
"Leuctridae","Phase 4","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Phase 4","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leuctridae","Relic Channel","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
