Waterbody,Treatment,Substrate,Date,Replicate,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Abundance,Biomass
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Arctopsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,3.34,0.887425355
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,3.34,34.67966798
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Ochrotrichia,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,80.16,10.52338451
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Ochrotrichia,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,10.02,1.269413144
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Rhyacophila angelita group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,3.34,4.123108853
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,13.36,1.283349427
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,20.04,1.286822327
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Dixa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Dixidae,dixid midges,3.34,0.036882001
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Meringodixa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Dixidae,dixid midges,3.34,0.159530984
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,287.24,95.37315296
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Caudatella heterocaudata,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1.67,4.489753535
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Drunella coloradensis/flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3.34,0.484145056
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Drunella grandis/spinifera,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,16.7,0.173070612
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3.34,2.354373293
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Ephemerella tibialis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,11.69,9.004273481
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Serratella micheneri,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,40.08,6.798899641
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Timpanoga hecuba,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3.34,0.025809276
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Epeorus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3.34,0.036072
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Epeorus albertae group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,1.67,13.30870141
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,20.04,1.046719955
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,3.34,0.40571725
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,10.02,0.559094813
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,26.72,5.537587462
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.68,0.073764001
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3.34,0.006012
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Eukiefferiella brehmi group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3.34,0.106572535
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,23.38,0.327864538
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Eukiefferiella pseudomontana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,10.02,0.180336536
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Limnophyes,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,16.7,0.323791071
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Nanocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.68,0.21314507
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,243.82,10.87376945
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Orthocladius (Symposiocladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3.34,0.106572535
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Synorthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3.34,0.036882001
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Thienemanniella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3.34,0.036882001
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,103.54,4.990002181
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,50.1,5.197591573
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Atractides,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,3.34,0.17702
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,3.34,0.17702
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Pericomaini,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,3.34,0.243398362
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Ampumixis dispar,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,3.34,0.894331791
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,16.7,4.678207972
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,6.68,2.224299875
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,13.36,2.135247422
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,113.56,13.39803383
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,3.34,0.462435266
South Fork McKenzie River,Disturbed,Submerged Wood,2019-07-10,3,Osobenus yakimae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,1.67,29.79116722
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,60,4.186763518
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Dicosmoecus gilvipes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,7.5,196.3551209
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Onocosmoecus unicolor,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,1,50.37534538
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Molophilus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,15,11.47290803
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,30,1.062323181
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,202.5,48.521327
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,225,27.22455052
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Labiobaetis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,7.5,4.063272
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Attenella margarita,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,22.5,2.690959776
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,22.5,5.446392728
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Ephemerella tibialis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,7.5,2.702758042
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Serratella micheneri,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,7.5,7.416170656
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,15,1.348145627
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,67.5,1.933507675
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Paracladopelma,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,7.5,1.468099838
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Phaenopsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,15,1.01614284
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,45,2.510904849
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,37.5,2.002833429
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,15,0.478619168
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Stempellinella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,7.5,0.082818864
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,60,2.720762181
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,30,5.487817164
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Potthastia longimana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,7.5,0.50807142
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,60,1.557275627
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,15,0.165637727
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Heterotrissocladius marcidus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.5,0.911041729
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Nanocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.5,0.239309584
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.5,0.50807142
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,60,4.332988307
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.5,0.239309584
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,225,9.866905884
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Pentaneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,60,10.07362438
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,142.5,11.76507929
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,7.5,0.3975
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Atractides,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,7.5,0.3975
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,7.5,0.070561584
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,30,9.153945537
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Pisidium,U,non-insect,Aquatic,Mollusca: Bivalvia,x,Sphaeriidae,pea clams,37.5,6.407916912
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,7.5,1.311973538
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,45,12.70328317
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,45,0.303885
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,67.5,30.94198035
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,1957.5,265.9802122
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,7.5,0.103849199
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,270,27.90205731
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,7.5,1.755207841
South Fork McKenzie River,Relic Floodplain Channel,Benthic,2019-07-11,3,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,7.5,0.983425766
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,360.72,26.4254961
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,6.68,114.2940003
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,6.68,0.267663189
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,20.04,4.075339332
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,53.44,10.29819935
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,167,35.52550484
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,340.68,31.80229286
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Ephemerella tibialis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,13.36,7.025376002
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Matriella teresa,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,6.68,1.556191191
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Serratella micheneri,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,13.36,4.006685431
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Heptagenia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,1.67,16.91240532
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,100.2,3.245201723
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,84.21142,10.88541172
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,13.29654,0.887577737
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,26.59308,8.173829163
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Potthastia longimana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,8.86436,1.405971156
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,22.1609,7.107346443
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,13.36,0.286909071
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,39.88962,1.061705206
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Eukiefferiella pseudomontana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,22.1609,0.932282985
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,195.01592,9.664278661
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Orthocladius (Symposiocladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,4.43218,0.141421754
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,17.72872,1.756582126
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,243.7699,6.668444386
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,26.59308,3.74163695
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Ampumixis dispar,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,6.68,1.788663582
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,40.08,11.37314991
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,73.48,11.91387735
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,33.4,4.300888545
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Zapada cinctipes,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,6.68,0.114637986
South Fork McKenzie River,Relic Floodplain Channel,Submerged Wood,2019-07-11,3,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,3.34,97.86051343
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,153.6,8.532302111
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,19.2,3.162388518
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Micrasema,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,19.2,16.80728305
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Glossosoma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,19.2,0.5223878
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Arctopsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,172.8,30.29092471
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,57.6,648.3948664
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Hydropsyche,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,19.2,74.48332581
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Lepidostoma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,19.2,0.15168
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Dicosmoecus gilvipes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,1.6,124.5642168
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Onocosmoecus unicolor,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,0.8,31.55714616
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Psychoglypha bella,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,0.8,31.55714616
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Rhyacophila arnaudi,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,19.2,23.70170359
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,19.2,0.519568419
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Pacifastacus,U,non-insect,Aquatic,Crustacea: Decapoda,x,Astacidae,crayfish,19.2,814.1452674
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,38.4,7.072447334
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Orohermes crepusculus,L,insect,Aquatic,Arthropoda: Insecta,Megaloptera,Corydalidae,hellgramites/dobsonflies,0.8,380.1195911
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,3,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2803.2,509.7016631
