Waterbody,Treatment,Substrate,Date,Replicate,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Abundance,Biomass
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Potthastia longimana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,32,2.167771393
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,160,3.769883647
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Eukiefferiella brehmi group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,32,1.021054226
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,160,3.102189906
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Nanocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,64,1.37441471
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,2912,204.3447584
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Synorthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,128,5.23093407
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,32,0.353360485
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,480,41.36331161
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,96,2.29812552
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Atractides,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,32,1.696
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,64,3.392
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,32,1.696
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,128,50.22643889
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,64,0.432192
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,672,94.99782343
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Physella,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,32,151.7090895
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,32,10.68984824
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Juga,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Pleuroceridae,snails,96.8,127.3981454
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Sweltsa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,0.8,1.042438409
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Zapada cinctipes,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,32,2.251377437
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Calineuria californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,0.8,44.09512104
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Isoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,128,6.346851089
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,32,710.9494486
South Fork McKenzie River,Phase 4,Benthic,2019-10-19,2,Pteronarcys californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Pteronarcyidae,stoneflies,3.2,794.6931423
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,13.44,2.080233039
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Glossosoma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,23.04,14.3553151
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,92.16,87.08075452
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Agraylea,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,9.6,3.401533723
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,15.36,0.973166584
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Hydroptila,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,1.92,0.243240842
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Lepidostoma (Neodinarthrum),L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,1.92,0.278498284
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,13.92,24.04684123
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5.76,1.223363598
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5.76,0.854675683
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Wiedemannia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,1.92,0.353622367
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Empididae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5.76,1.872379486
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Glutops,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Pelecorhynchidae,higher flies,1.92,5.842758144
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,201.6,69.35314496
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3.84,0.107298179
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Attenella delantala,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,26.88,2.217748273
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Drunella doddsii,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1.92,0.95607298
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Drunella grandis/spinifera,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1.92,0.441755942
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,176.64,32.70991703
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,19.2,0.5055903
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Ironodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3.84,0.854568569
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Rhithrogena,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,48,39.3859635
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,26.88,3.499975096
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,15.36,0.975388575
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,13.44,1.809877327
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,7.68,0.084806516
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,1.92,0.233226683
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Diamesa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,7.68,1.006095429
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Potthastia longimana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,7.68,0.829746332
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,1.92,0.061263254
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,5.76,0.229346965
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Eukiefferiella brehmi group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,5.76,0.183789761
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Eukiefferiella claripennis group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,19.2,0.916586061
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,30.72,1.055116054
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,59.52,4.7591784
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,23.04,3.22654082
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,11.52,0.505185581
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,138.24,11.08405354
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,1.92,0.018063766
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,1.92,0.10176
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,5.76,0.30528
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Blephariceridae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Blephariceridae,net-winged midges,3.84,9.022350567
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,7.68,3.029798876
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Optioservus,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,1.92,0.514106898
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,1.92,0.045656192
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Cleptelmis addenda,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,1.92,0.335865226
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Heterlimnius corpulentus,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,3.84,0.397403995
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Narpus concolor,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,7.68,0.512261207
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Optioservus,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,1.92,0.523485731
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,48,16.01306279
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,1.92,0.927087685
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Sweltsa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,9.6,7.576432289
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Zapada cinctipes,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,1.92,0.494742195
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,6.24,167.7623687
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Isoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,1.92,7.812969443
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,5.76,3.214819096
South Fork McKenzie River,Disturbed,Benthic,2019-10-16,3,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,25.92,548.7749769
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,15.5477,2.915852892
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Simulium,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,2.2211,0.121397629
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,8.8844,0.089711954
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,35.5376,4.462500527
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Glossosoma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,4.4422,0.743411523
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,55.5275,16.46195559
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Agraylea,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,6.6633,2.681114349
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,17.7688,1.289149791
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Lepidostoma (Neodinarthrum),L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,2.2211,0.110058518
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,13.3266,8.390500615
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Antocha,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,8.8844,0.408800688
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,11.1055,0.858721058
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,1.67,7.982303955
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,357.5971,76.60594743
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,48.8642,0.830862259
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Attenella delantala,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,2.2211,0.146204791
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Caudatella edmundsi,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,6.6633,0.06863199
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Caudatella hystrix,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,4.4422,1.086324105
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Drunella coloradensis/flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,2.2211,0.017163169
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Drunella grandis/spinifera,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,2.2211,1.106007133
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,306.5118,31.0678142
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Timpanoga hecuba,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1.67,22.6837092
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Cinygma,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,15.5477,3.081748266
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6.6633,0.170534967
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Epeorus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,8.8844,0.09595152
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Ironodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,13.3266,3.544236294
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Rhithrogena,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6.6633,4.792027051
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,15.5477,0.790294177
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,11.1055,0.388490059
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,11.1055,0.122632652
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,4.4422,0.049053061
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Boreoheptagyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,4.4422,0.095397266
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,77.7385,3.279424747
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Eukiefferiella brehmi group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,4.4422,0.221334393
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Eukiefferiella claripennis group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.6633,0.212612207
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,4.4422,0.141741471
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,66.633,2.664037147
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.6633,0.610474678
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,2.2211,0.02452653
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Synorthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.6633,0.166268002
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,4.4422,0.221334393
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,8.8844,0.396324581
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2.2211,0.1177183
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Protzia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2.2211,0.1177183
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,13.3266,5.349951666
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Lara,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,4.4422,0.241821653
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,15.5477,1.968328381
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,2.2211,0.672241537
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Zapada cinctipes,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2.2211,0.258562206
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,6.6633,5.044271368
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Isoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,4.4422,0.264664938
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,2.2211,0.132332469
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,1.67,23.46774093
South Fork McKenzie River,Disturbed,Submerged Wood,2019-10-16,3,Amphizoa,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Amphizoidae,trout stream beetles,2.2211,1.849530723
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,64,8.488344746
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Simulium,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,16,2.079469775
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,112,2.22475747
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,336,25.89438191
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,192,49.7329059
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,80,3.056778533
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Lepidostoma (Neodinarthrum),L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,64,4.276471901
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Psychoglypha bella,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,0.8,15.37673875
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,32,13.90926151
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,16,0.890571934
South Fork McKenzie River,Relic Channel,Benthic,2019-10-17,3,Empididae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,16,2.946853056
