"Treatment","Substrate","Date","Taxon","Stage","Insect","Origin","Order","Family","Season","Replicate","Biomass"
"Phase 4","Benthic",2019-10-19,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","4",5.950688569
"Phase 4","Benthic",2019-10-19,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","5",4.18966232
"Phase 4","Benthic",2019-10-19,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","1",6.491760347
"Phase 4","Benthic",2019-10-19,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","2",8.655680462
"Phase 4","Benthic",2019-10-19,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","3",1.137764759
"Phase 4","Benthic",2019-10-19,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","4",7.514529462
"Phase 4","Benthic",2019-10-19,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","5",1.657020449
"Phase 4","Benthic",2019-10-19,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","1",0.765790669
"Phase 4","Benthic",2019-10-19,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",5.306952748
"Phase 4","Benthic",2019-10-19,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0.265020364
"Phase 4","Benthic",2019-10-19,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",5.830667068
"Phase 4","Benthic",2019-10-19,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0.385321365
"Phase 4","Benthic",2019-10-19,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",0.265020364
"Phase 4","Benthic",2019-10-19,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0.353360485
"Phase 4","Benthic",2019-10-19,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","1",17.88478595
"Phase 4","Benthic",2019-10-19,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","5",7.032428374
"Phase 4","Benthic",2019-10-19,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","1",0.765790669
"Phase 4","Benthic",2019-10-19,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","2",2.167771393
"Phase 4","Benthic",2019-10-19,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","3",1.076255413
"Phase 4","Benthic",2019-10-19,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.0432
"Phase 4","Benthic",2019-10-19,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",3.769883647
"Phase 4","Benthic",2019-10-19,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.697474914
"Phase 4","Benthic",2019-10-19,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",5.138016811
"Phase 4","Benthic",2019-10-19,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0.795061091
"Phase 4","Benthic",2019-10-19,"Cricotopus bicinctus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",1.625828544
"Phase 4","Benthic",2019-10-19,"Cricotopus bicinctus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Cricotopus bicinctus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Cricotopus bicinctus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",6.263892642
"Phase 4","Benthic",2019-10-19,"Cricotopus bicinctus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",2.061622066
"Phase 4","Benthic",2019-10-19,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",1.37441471
"Phase 4","Benthic",2019-10-19,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",2.042108451
"Phase 4","Benthic",2019-10-19,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",102.7675044
"Phase 4","Benthic",2019-10-19,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",204.3447584
"Phase 4","Benthic",2019-10-19,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",25.38344939
"Phase 4","Benthic",2019-10-19,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",123.1057088
"Phase 4","Benthic",2019-10-19,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",120.307052
"Phase 4","Benthic",2019-10-19,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",2.915333534
"Phase 4","Benthic",2019-10-19,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.062809826
"Phase 4","Benthic",2019-10-19,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",1.796601702
"Phase 4","Benthic",2019-10-19,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",5.23093407
"Phase 4","Benthic",2019-10-19,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.748306142
"Phase 4","Benthic",2019-10-19,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",1.295831396
"Phase 4","Benthic",2019-10-19,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.353360485
"Phase 4","Benthic",2019-10-19,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",3.063162677
"Phase 4","Benthic",2019-10-19,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","1",45.74841104
"Phase 4","Benthic",2019-10-19,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","2",41.36331161
"Phase 4","Benthic",2019-10-19,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","3",7.605432295
"Phase 4","Benthic",2019-10-19,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","4",23.60459225
"Phase 4","Benthic",2019-10-19,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","5",42.69572124
"Phase 4","Benthic",2019-10-19,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae","Fall19","1",41.0996951
"Phase 4","Benthic",2019-10-19,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae","Fall19","2",1.042438409
"Phase 4","Benthic",2019-10-19,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae","Fall19","3",5.927850358
"Phase 4","Benthic",2019-10-19,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae","Fall19","4",27.39979673
"Phase 4","Benthic",2019-10-19,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae","Fall19","5",27.35967354
"Phase 4","Benthic",2019-10-19,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","1",0.911683546
"Phase 4","Benthic",2019-10-19,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","2",2.251377437
"Phase 4","Benthic",2019-10-19,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","5",14.73780389
"Phase 4","Benthic",2019-10-19,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","1",102.4411046
"Phase 4","Benthic",2019-10-19,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","3",207.6344814
"Phase 4","Benthic",2019-10-19,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","4",464.9622498
"Phase 4","Benthic",2019-10-19,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","5",48.88899104
"Phase 4","Benthic",2019-10-19,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","1",26.28362649
"Phase 4","Benthic",2019-10-19,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","2",6.346851089
"Phase 4","Benthic",2019-10-19,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","3",2.779166063
"Phase 4","Benthic",2019-10-19,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","4",9.915601025
"Phase 4","Benthic",2019-10-19,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","5",43.86616094
"Phase 4","Benthic",2019-10-19,"Perlinodes aurea","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","1",570.3003927
"Phase 4","Benthic",2019-10-19,"Perlinodes aurea","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Perlinodes aurea","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Perlinodes aurea","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Perlinodes aurea","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","5",985.627377
"Phase 4","Benthic",2019-10-19,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","1",1748.614552
"Phase 4","Benthic",2019-10-19,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","2",710.9494486
"Phase 4","Benthic",2019-10-19,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","3",104.7362483
"Phase 4","Benthic",2019-10-19,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","4",1260.96243
"Phase 4","Benthic",2019-10-19,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","5",292.9311386
"Phase 4","Benthic",2019-10-19,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","2",2.833312337
"Phase 4","Benthic",2019-10-19,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",2.106412733
"Phase 4","Benthic",2019-10-19,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",0.6912
"Phase 4","Benthic",2019-10-19,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",0.0614304
"Phase 4","Benthic",2019-10-19,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","5",0.2592
"Phase 4","Benthic",2019-10-19,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",1.021054226
"Phase 4","Benthic",2019-10-19,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","2",6.263892642
"Phase 4","Benthic",2019-10-19,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",1.021054226
"Phase 4","Benthic",2019-10-19,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",3.102189906
"Phase 4","Benthic",2019-10-19,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.851589207
"Phase 4","Benthic",2019-10-19,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",9.315150973
"Phase 4","Benthic",2019-10-19,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",4.152514553
"Phase 4","Benthic",2019-10-19,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","2",44.09512104
"Phase 4","Benthic",2019-10-19,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","4",44.09512104
"Phase 4","Benthic",2019-10-19,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","5",58.01764277
"Phase 4","Benthic",2019-10-19,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Fall19","2",794.6931423
"Phase 4","Benthic",2019-10-19,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Fall19","3",243.5129575
"Phase 4","Benthic",2019-10-19,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Fall19","4",345.9683071
"Phase 4","Benthic",2019-10-19,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Fall19","5",909.2015175
"Phase 4","Benthic",2019-10-19,"Rhyacophila arnaudi","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Rhyacophila arnaudi","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Rhyacophila arnaudi","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","3",54.55220875
"Phase 4","Benthic",2019-10-19,"Rhyacophila arnaudi","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Rhyacophila arnaudi","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0.062809826
"Phase 4","Benthic",2019-10-19,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0.353360485
"Phase 4","Benthic",2019-10-19,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","3",0.995000731
"Phase 4","Benthic",2019-10-19,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","5",37.42806001
"Phase 4","Benthic",2019-10-19,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","3",0.588654668
"Phase 4","Benthic",2019-10-19,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","3",4.07658823
"Phase 4","Benthic",2019-10-19,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","5",7.263876853
"Phase 4","Benthic",2019-10-19,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","3",4.989581896
"Phase 4","Benthic",2019-10-19,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","4",1.906550363
"Phase 4","Benthic",2019-10-19,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","5",4.576875224
"Phase 4","Benthic",2019-10-19,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","4",9.921885609
"Phase 4","Benthic",2019-10-19,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","5",0.386939044
"Phase 4","Benthic",2019-10-19,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","4",150.3677368
"Phase 4","Benthic",2019-10-19,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","4",1.305055389
"Phase 4","Benthic",2019-10-19,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Microtendipes pedellus group","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","1",0
"Phase 4","Benthic",2019-10-19,"Microtendipes pedellus group","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","2",0
